OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
There is no soccer player who is being tackled by an opponent,phone role being deal opposition,0.14094634,0.47846317953533596
Some people playing rugby are tackling each other,folk running rebuff treatment,0.38501123,0.3753309020629296
Rugby players are tackling each other,rebuff staff treatment,0.2919663,0.3521000325679779
Rugby players are not tackling each other,rebuff staff treatment,0.17362115,0.36331008781086316
"A dog, which is white, is standing on fallen leaves",cow color standing plunge paper,0.41222623,0.5149276355902354
A white dog is standing on fallen leaves,color pet standing plunge paper,0.48599416,0.41632927315575735
A white dog is lying on fallen leaves,color pet deceit plunge paper,0.19212832,0.3751426855723063
A white dog is standing on the leaves on the ground,color pet standing paper grassland,0.63725084,0.4754568689009723
One white dog is standing on the leaves on the ground,somebody color pet standing paper grassland,0.5282959,0.44162503216001725
There is no white dog standing on the leaves on the ground,color pet standing paper grassland,0.39017946,0.4759606553448571
Two girls are happily playing inside a jumper house,give boy regret running ingress jet family,0.08878286,0.3271296164568733
Two girls are playing inside a jumper house,give boy running ingress jet family,0.1639311,0.32150813738505046
Two girls are not playing inside the jumper house,give boy running ingress jet family,0.081420705,0.3480306975543499
Two girls are jumping inside a playing house,give boy plunge ingress running family,0.24101245,0.30439716950058937
A child in clothing which is light colored is standing with his arms extended outward,boy clothing fire color standing armour prolong depart,0.50193596,0.4688967007857103
A child in light colored clothing is standing with his arms extended outward,boy fire color clothing standing armour prolong depart,0.47660252,0.4437800620992978
A child in light colored clothing is lying with his arms crossed,boy fire color clothing deceit armour surpass,0.2491898,0.410264871337197
The boy and girl are playing on the outdoor gym,boy boy running departure rum,0.30297187,0.4553496162096659
A boy and a girl are playing on the outdoor gym,boy boy running departure rum,0.3217143,0.4573172554373741
The boy and girl are not playing on a playground,boy boy running grassland,0.28153127,0.4796005725860596
Some children are playing on a playground,boy running grassland,0.47989267,0.3975822763009505
Some kids are playing on a playground,boy running grassland,0.48550114,0.3996001590381969
Some children are not playing on a playground,boy running grassland,0.26830193,0.39548933506011963
The motocross rider is wearing blue and black pants,bike bike garment dark dark garment,0.57236373,0.41097879807154336
Blue and black pants are being worn by the motocross rider,dark dark garment being garment bike bike,0.6022006,0.4589148296250237
The motocross rider is standing naked,bike bike standing dark,0.58206016,0.4516131281852722
The rider on the blue and black motocross bike is not wearing the pants,bike dark dark bike bike garment garment,0.69660425,0.4685314269292922
"A biker with a blue jacket, black pants and a white helmet is driving recklessly on dirt and people watch",bike dark jacket dark garment color cape running unwillingness wickedness folk see,0.5415471,0.44475797812143963
"A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching",bike dark jacket dark garment color cape running wickedness folk seeing,0.5821115,0.473925713336829
"A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching",bike dark jacket dark garment color cape car wickedness folk seeing,0.57896626,0.4598242833333857
A young Asian woman with pink gloves is standing in the snow,young food man color armour standing rainfall,0.1742906,0.37050514561789377
"A woman, who is young and Asian, with gloves colored in pink, is standing in the snow",man young food armour color color standing rainfall,0.15811409,0.4499332308769226
There is no young Asian woman with pink gloves standing in the snow,young food man color armour standing rainfall,0.16257596,0.39671978896314447
A female wearing pink gloves and a brown jacket is smiling in the snow,man garment color armour dark jacket humour rainfall,0.07049482,0.37652454525232315
The female wearing pink gloves and a brown jacket is smiling in the snow,man garment color armour dark jacket humour rainfall,0.075205415,0.38003534575303394
A female wearing pink gloves and a brown jacket is not smiling in the snow,man garment color armour dark jacket humour rainfall,0.28368843,0.39336989879608153
A man is drinking orange juice and walking,man liquor color liquor walk,0.61090016,0.45517126413492054
A person is drinking orange juice and walking,man liquor color liquor walk,0.51416254,0.44568697764323306
A man is spilling orange juice and standing still,man spreading color liquor standing remain,0.6747721,0.5066145174205303
Orange juice is being drunk by a man who is walking on a sunny day,color liquor being liquor man walk dark time,0.44583163,0.5063988540483557
A man is drinking orange juice and walking on a sunny day,man liquor color liquor walk dark time,0.37019926,0.44328779295871135
There is no man drinking orange juice and walking on a sunny day,man liquor color liquor walk dark time,0.31536198,0.4534263700246811
A trick is being performed by a rollerblader on a ramp,deceit being act round staircase,0.27948686,0.5482710331678391
A rollerblader is performing a trick on a ramp,round running deceit staircase,0.30555943,0.5225614309310913
The rollerblader is not performing a trick on a ramp,round running deceit staircase,0.29629087,0.5260121921698252
A man on inline skates is skating at a skate park,man direct sailing sailing squelch station,0.2294292,0.43225826025009156
A man on inline skates is skating at a park built for skating,man direct sailing sailing station build sailing,0.23501056,0.49337356714975267
A man on inline skates is resting at a skate park,man direct sailing holiday squelch station,0.29081154,0.42924885749816893
A dog with a black coat is standing in shallow water,pet dark jacket standing palliate watercolor,0.5355114,0.45435697502560085
A black dog is standing in shallow water,dark pet standing palliate watercolor,0.60031044,0.41922542452812195
A black dog is standing in deep water,dark pet standing deepen watercolor,0.66097665,0.4360661974975041
A black dog with a red collar is amusedly putting its face in the water,dark pet color cape humour put seeing watercolor,0.482313,0.49785634378592175
A black dog with a red collar is putting its face in the water,dark pet color cape put seeing watercolor,0.46672803,0.5000662122453962
There is no black dog with a red collar putting its face in the water,dark pet color cape put seeing watercolor,0.24114567,0.4967637305909937
