pair_ID,sentence_A,sentence_B,relatedness_score,cosine_similarity_BERT,jaccard_similarity_BERT,B_no_stopwords_cosine_BERT,B_no_stopwords_jaccard_BERT
6213,"A man is sitting on a boat in font of the sunset, near a flag",A man is standing on a boat in front of the sunset near a flag,0.7,0.7938427,0.4822572027483294,0.65579104,0.6242826321850652
6214,A man is on a ship in front of the sunset,A man is on a boat in front of the sunset,0.8999999999999999,0.87196934,0.49456133354793896,0.78944975,0.5987740119298299
6215,There is no man on a boat in front of the sunset,A man is on a boat in front of the sunset,0.55,0.41567573,0.47932461551997974,0.42233503,0.6094427406787872
6216,"A man is sitting on a boat in font of the sunset, near a flag",A man is on a ship in front of the sunset,0.7,0.80015486,0.49137914180755615,0.53821456,0.6050132751464844
6217,There is no man on a boat in front of the sunset,"A man is sitting on a boat in font of the sunset, near a flag",0.55,0.3399275,0.3447818713528769,0.3167016,0.4498228311538696
6218,A man is sitting peacefully on a boat in front of the sunset near a flag,A man is on a boat in front of the sunset,0.875,0.79072857,0.5233417898416519,0.5927525,0.5863733121326992
6219,A man is standing on a boat in front of the sunset near a flag,A man is on a boat in front of the sunset,0.7749999999999999,0.92227995,0.5220804260327265,0.7797216,0.588921750846662
6220,"A man is sitting on a boat in font of the sunset, near a flag",A man is on a boat in front of the sunset,0.75,0.8828429,0.5003233022160001,0.70575845,0.6114883482456207
6221,Some people at a drag race are looking at the flames that are coming out of the cars,People at a drag race are looking at the flames that are coming out of the cars,0.9750000000000001,0.99625665,0.49165366547448297,0.8567982,0.6122320961952209
6222,People at a drag race are looking at the flames that are coming out of the cars,People at a drag race are running away from the flames that are coming out of the cars,0.625,0.81790674,0.4726172855922154,0.7682499,0.6067928552627564
6223,The crowd is watching two cars designed for racing that are leaving the starting line,The crowd is watching two racing cars that are leaving the starting line,0.925,0.98858786,0.5194860100746155,0.9643966,0.5981002449989319
6224,The crowd is not watching two racing cars that are leaving the starting line,The crowd is watching two racing cars that are leaving the starting line,0.625,0.6272861,0.5091426946498729,0.63842255,0.5895720503546975
6225,The crowd is watching two cars designed for racing that are leaving the starting line,People at a drag race are looking at the flames that are coming out of the cars,0.6,0.7578325,0.38106101565063,0.7072295,0.5229690400036898
6226,People at a drag race are looking at the flames that are coming out of the cars,The crowd is not watching two racing cars that are leaving the starting line,0.65,0.45617974,0.44501916823848603,0.72807884,0.5342447948455811
6227,The crowd is watching two racing cars that are leaving the starting line,Some people at a drag race are looking at the flames that are coming out of the cars,0.55,0.77230704,0.3291911482810974,0.70386696,0.49670040011405947
6228,People at a drag race are running away from the flames that are coming out of the cars,The crowd is watching two racing cars that are leaving the starting line,0.4,0.65935636,0.46826851752496534,0.6752529,0.5279525541342222
6229,The crowd is watching two racing cars that are leaving the starting line,People at a drag race are looking at the flames that are coming out of the cars,0.575,0.75355864,0.3541754086812337,0.70386696,0.5041921645402908
6230,Two dogs are cheerfully playing together on the grass,Two dogs are playing together on the grass,0.875,0.9321227,0.5359108646710714,0.9086499,0.6138200402259827
6231,Two dogs are playing together on the grass,Two dogs are resting together in the grass,0.575,0.68181866,0.4744626060128212,0.6964893,0.5633345888211176
6232,A big dog and a small white dog are playing together,A big dog and a small dog with a white coat are playing together,0.875,0.98661935,0.4318575000762939,0.9581938,0.5151854816235995
6233,A big dog and a small white dog are walking past each other,A big dog and a small white dog are playing together,0.725,0.6695007,0.500780368844668,0.6813656,0.5456227123737335
6234,Two dogs are playing together on the grass,A big dog and a small dog with a white coat are playing together,0.7,0.6111021,0.272947140715339,0.54170525,0.3602651618421078
6235,Two dogs are playing together on the grass,A big dog and a small white dog are walking past each other,0.525,0.34344125,0.257475509530022,0.33399847,0.31695180336634315
6236,Two dogs are cheerfully playing together on the grass,A big dog and a small white dog are playing together,0.7749999999999999,0.69017136,0.35869771525973365,0.66310686,0.4276808815843919
6237,A big dog and a small white dog are playing together,Two dogs are resting together in the grass,0.575,0.38231784,0.4059738234469765,0.4234001,0.4744088500738144
6238,A big dog and a small white dog are playing together,Two dogs are playing together on the grass,0.7749999999999999,0.5992292,0.4290124585753993,0.5800246,0.5016656517982483
6239,"A dog, which is brown, is jumping in the air",A brown dog is jumping in the air,0.9750000000000001,0.98737097,0.5817196398973465,0.96499836,0.6494383327662945
6240,A brown dog is jumping in the air,A brown dog is sitting down,0.375,0.42913696,0.4722517430782318,0.4293737,0.5143219828605652
6241,A malnourished looking dog is standing on its hind legs and preparing to jump,The malnourished looking dog is standing on its hind legs and is preparing to jump,1.0,0.9938793,0.48249568598611015,0.9772203,0.5721044625554766
6242,A healthy looking dog is lying on the ground,A malnourished looking dog is standing on its hind legs and preparing to jump,0.5,0.3201022,0.2731504486157344,0.31849033,0.3497213840484619
6243,The malnourished looking dog is standing on its hind legs and is preparing to jump,A brown dog is jumping in the air,0.475,0.48257017,0.4865376674211942,0.4793613,0.5145506994290785
6244,A brown dog is jumping in the air,A healthy looking dog is lying on the ground,0.44999999999999996,0.28149855,0.35460417410906625,0.29328018,0.435487857231727
6245,"A dog, which is brown, is jumping in the air",A malnourished looking dog is standing on its hind legs and preparing to jump,0.6,0.46890914,0.3115770775696327,0.4229193,0.3943193969519242
6246,A brown dog is sitting down,A malnourished looking dog is standing on its hind legs and preparing to jump,0.375,0.25695008,0.18909171353215756,0.24245456,0.2600800815750571
6247,A brown dog is jumping in the air,A malnourished looking dog is standing on its hind legs and preparing to jump,0.6,0.4672652,0.23036768913269043,0.42868823,0.30354997672532735
6248,The cop is sitting on a police bike,The cop is sitting on a police bicycle,0.95,0.9744016,0.49745937436819077,0.9387597,0.5979819198449453
6249,The cop is not sitting on a police bike,The cop is sitting on a police bike,0.625,0.5250266,0.5075308540288139,0.55952674,0.5852904732410724
6250,A policeman is sitting tiredly on a motorcycle,A policeman is sitting on a motorcycle,0.8999999999999999,0.8303263,0.530037651459376,0.83875823,0.6101671968187604
6251,A policeman is sitting on a motorcycle,A policeman is getting off of a motorcycle,0.42500000000000004,0.75907874,0.43161190257352944,0.7455406,0.5767065982023875
6252,A policeman is sitting on a motorcycle,A motorcyclist is sitting by a police man,0.625,0.80042505,0.4168887966208988,0.7774632,0.505746568952288
6253,A policeman is sitting tiredly on a motorcycle,The cop is sitting on a police bike,0.7749999999999999,0.78795314,0.5017231007417043,0.7547467,0.5820754170417786
6254,A policeman is getting off of a motorcycle,The cop is sitting on a police bike,0.575,0.6788272,0.4527967782581554,0.6286632,0.5447355371255141
6255,The cop is sitting on a police bike,A motorcyclist is sitting by a police man,0.44999999999999996,0.841457,0.3993762897120582,0.8195217,0.4856850334576198
6256,The cop is sitting on a police bicycle,A policeman is sitting on a motorcycle,0.8,0.8210298,0.4653816893696785,0.81595045,0.5773419936498007
6257,A policeman is sitting on a motorcycle,The cop is not sitting on a police bike,0.6,0.46482235,0.4195907466551837,0.80616295,0.570937896768252
6258,A policeman is sitting on a motorcycle,The cop is sitting on a police bike,0.8,0.8723741,0.46796924993395805,0.80616295,0.570937896768252
6259,Two women are wearing bikinis on the sandy beach,Two women are wearing bikinis on the beach which is sandy,0.9750000000000001,0.9930382,0.44778170910748566,0.96221054,0.562088265138514
6260,Two women are wearing bikinis on the sandy beach,There are no women wearing bikinis on the sandy beach,0.75,0.5535339,0.4222436717578343,0.97249717,0.5464928969740868
6261,Two women are wearing bikinis and walking on the sand,Two women are wearing bikinis and are walking on the sand,1.0,0.99901354,0.47742529278216156,0.98333603,0.5858376853995853
6262,Two women are naked and are standing on the sand,Two women are wearing bikinis and are walking on the sand,0.6,0.6481701,0.39545593478462915,0.6423438,0.4743796937605914
6263,Two women are wearing bikinis on the sandy beach,Two women are wearing bikinis and walking on the sand,0.8500000000000001,0.8751004,0.44708240316027686,0.86071205,0.5386633837924284
6264,Two women are wearing bikinis on the sandy beach,Two women are naked and are standing on the sand,0.5,0.6298563,0.4066765457391739,0.5876889,0.511754576365153
6265,Two women are wearing bikinis and are walking on the sand,Two women are wearing bikinis on the beach which is sandy,0.8500000000000001,0.8746822,0.47286365926265717,0.86235994,0.5724223695303264
6266,Two women are wearing bikinis and are walking on the sand,There are no women wearing bikinis on the sandy beach,0.625,0.49932104,0.4379887114400449,0.86138785,0.5536558528741201
6267,Two women are wearing bikinis and are walking on the sand,Two women are wearing bikinis on the sandy beach,0.825,0.8672472,0.5111290297724984,0.8687177,0.5740042517059728
6268,A dog is swimming in a lake and the sun is shining on him,The dog is swimming in a lake and the sun is shining on him,0.9750000000000001,0.9978251,0.4962088529552732,0.8997741,0.6215856357624656
6269,A dog is swimming in a lake and the sun is shining on him,There is no dog swimming in a lake with sunshine shining on him,0.625,0.5346537,0.47746585916589807,0.841295,0.6169983242687426
6270,A dog with a golden coat is swimming clumsily through the water,A dog with a golden coat is swimming through the water,0.825,0.91714877,0.5475881338119507,0.8608098,0.6103024765064842
6271,A dog with a golden coat is walking out of the water,A dog with a golden coat is swimming through the water,0.725,0.74938405,0.5024465037428815,0.7887884,0.5909880995750427
6272,A dog with a golden coat is swimming clumsily through the water,A dog is swimming in a lake and the sun is shining on him,0.575,0.7104542,0.38689769378730227,0.6591506,0.5120334154681155
