OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A woman is looking curiously at a man,human looking surprise man,0.4269245,0.4989377489456764
A man is being curiously looked at by a woman,man being surprise saw human,0.5705019,0.525904655456543
A woman is ignoring a man,human disdain man,0.66991293,0.4118889272212982
"A man and a woman are in a room painted beige, wearing dark colored shirts and a monitor is in the background",man human room colouring brown vest dark color shirt watch aftermath,0.64970356,0.4943870140446557
"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",man human brown room vest dark color shirt watch aftermath,0.62305033,0.522543470064799
A man and a woman are outside and are wearing light colored shirts,man human exterior vest lightness color shirt,0.72250986,0.48613615263076054
The little dog is grabbing the bedroom slipper with its mouth funnily,child cat seizing room jump door humour,0.6205367,0.49893232470466975
The little dog is grabbing the bedroom slipper with its mouth,child cat seizing room jump door,0.60804194,0.49347251653671265
The little dog is dropping the bedroom slipper from its mouth,child cat decline room jump door,0.5614637,0.5069264068323023
A brown dog is looking closely at a brown and white dog,brown cat looking firm brown white cat,0.34599587,0.5452401857627066
A brown dog is staring attentively at a brown and white dog,brown cat looking attention brown white cat,0.34364104,0.5509437829256058
There is no brown dog staring attentively at a brown and white dog,brown cat looking attention brown white cat,0.26052755,0.526090851851872
The man is performing a large jump,man performing enlarge jump,0.8721057,0.5029397110144297
A large jump is being performed by a man,enlarge jump being performing man,0.82040846,0.4989577929178874
The man is not performing a large jump,man performing enlarge jump,0.29461062,0.5120512384634751
A person in a blue jacket is jumping off of a tall cement wall,person grey jacket jump long brick mural,0.6732727,0.5274413767315093
A person in a blue colored jacket is jumping off of a tall cement wall,person grey color jacket jump long brick mural,0.6773924,0.5186272263526917
A person in a blue jacket is jumping onto a tall cement wall,person grey jacket jump entering long brick mural,0.7133087,0.5006301488195147
A person is cementing a jacket in a blue tall wall and jumping,person sedimentation jacket grey long mural jump,0.66322505,0.5127983608029105
A woman in jeans is sitting on the saddle of a horse,human shirt sit wheel cattle,0.42950708,0.5000143016085905
The woman in jeans is sitting on the saddle of a horse,human shirt sit wheel cattle,0.43064314,0.5103053731076858
A woman in jeans is standing near a horse with a saddle,human shirt standing neighborhood cattle wheel,0.44296604,0.4895439147949219
A person wearing jeans is sitting happily on the top of a horse saddle,person vest shirt sit joy top cattle wheel,0.6026145,0.5231484039263292
A person wearing jeans is sitting on top of a horse saddle,person vest shirt sit top cattle wheel,0.679402,0.5081765839928075
There is no person wearing jeans sitting on top of a horse saddle,person vest shirt sit top cattle wheel,0.35752052,0.5082922458648682
The brown dog and the red dog are frolicking on the beach,brown cat brown cat pretending coast,0.14785792,0.5131576969510033
A brown dog and a red dog are frolicking on the beach,brown cat brown cat pretending coast,0.14498746,0.4987229108810425
A brown dog and a red dog are sitting sadly on the beach,brown cat brown cat sit regret coast,0.4453435,0.4976453959941864
The brown dogs are playfully fighting on the sandy beach,brown cat player fighting wet coast,0.49302816,0.5199527249616736
The brown dogs are playfully fighting on the sandy shore,brown cat player fighting wet coast,0.46478462,0.5304123058038599
The brown dogs are not playfully fighting on the sandy beach,brown cat player fighting wet coast,0.28153765,0.5255662699540457
The man is standing steadily next to a birdcage,man standing firm future bird,0.7316344,0.5653594620525837
The man is standing next to a bird cage,man standing future bird crimp,0.6510309,0.49647053082784015
The man is sitting next to a birdcage,man sit future bird,0.7025651,0.5700100617749351
A man is standing beside a birdcage which is large and colorful,man standing opposite bird enlarge color,0.6918721,0.552411505154201
A man is standing beside a large and colorful birdcage,man standing opposite enlarge color bird,0.70463926,0.5220588131954795
There is no man standing beside a large and colorful birdcage,man standing opposite enlarge color bird,0.44349986,0.5220803916454315
One brown and black dog is running through the leaves,person brown grey cat running page,0.3929742,0.473495427519083
A brown and black dog is running through the leaves,brown grey cat running page,0.36633235,0.5140710790952047
A brown and black dog is resting in the leaves,brown grey cat rest page,0.4663171,0.5134243806203206
A dog and a black man are running through brown leaves,cat grey man running brown page,0.5227728,0.5156862946117625
A dog in a colored coat is running swiftly across the yard,cat color vest running fast passing court,0.5205831,0.5508284449577332
A dog in a colored coat is running across the yard,cat color vest running passing court,0.46035597,0.5320991523125592
There is no dog in a colored coat running across the yard,cat color vest running passing court,0.3007611,0.5393097201983134
A dog in the yard is running across colored coats,cat court running passing color vest,0.44788566,0.5165788047015667
A brown and white dog is holding a baseball in its mouth,brown white cat seizing bison door,0.44162837,0.4830104440450668
"A dog, which has a brown and white coat, is holding a baseball in its mouth",cat brown white shirt seizing bison door,0.45639855,0.5425598135700932
A brown and white dog is putting the baseball in its mouth down,brown white cat put bison door,0.3884527,0.5273777991533279
A black and white dog is holding a baseball in its mouth,grey white cat seizing bison door,0.4047805,0.4722277998924255
A baseball is being held in its mouth by a black and white dog,bison being happening door grey white cat,0.36924672,0.5200841237198223
A black and white dog is dropping a baseball from its mouth,grey white cat decline bison door,0.3521052,0.4979209899902344
A boy wearing red shorts is jumping into a paddling pool,boy vest brown shorten jump swimming swimming,0.80476713,0.4830376237630844
A kid wearing red shorts is jumping into a paddling pool,child vest brown shorten jump swimming swimming,0.7630462,0.4738568842411041
There is no boy wearing red shorts jumping into a paddling pool,boy vest brown shorten jump swimming swimming,0.5124526,0.4835675585837591
"A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool",boy seeing young vest brown swimming jump grey child swimming,0.8563905,0.5569610364975468
A young boy wearing a red swimsuit is jumping into a blue kiddies pool,young boy vest brown swimming jump grey child swimming,0.82348377,0.5138971110184988
A young boy wearing a red swimsuit is jumping out of a blue kiddies pool,young boy vest brown swimming jump grey child swimming,0.8259162,0.5234741163253784
A group of dogs are racing furiously and have muzzles on the noses,team cat contestation fury faeces faeces,0.32824177,0.5042296307427543
A group of dogs are racing and have muzzles on their noses,team cat contestation faeces faeces,0.22956672,0.49430308652960736
A group of dogs are resting without muzzles,team cat rest absence faeces,0.505352,0.5013643503189087
A group of racing dogs are nosing a muzzle,team contestation cat feigning stifle,0.18059677,0.48122671089674296
A group of racing dogs is wearing striped uniforms and is running down a track,team contestation cat vest streak clothing running streak,0.45349437,0.5337793643657978
A group of dogs bred for racing is wearing striped uniforms and is running down a track,team cat spread contestation vest streak clothing running streak,0.3954988,0.5305001447940695
There is no group of racing dogs wearing striped uniforms and running down a track,team contestation cat vest streak clothing running streak,0.29081845,0.5227401233636416
Two people are wading through the water,two person swimming watercolor,0.8191331,0.527958353360494
A couple or people are wading through the water,couple person swimming watercolor,0.8179436,0.5301427245140076
Two people are walking near the water,two person going neighborhood watercolor,0.5716668,0.46345262229442596
Two people are standing in the ocean and watching the sunset,two person standing ocean seeing dark,0.6702285,0.5579294176662669
Two people are standing in the ocean and looking at the sunset,two person standing ocean looking dark,0.6403334,0.5759388771322038
Nobody is standing in the ocean and watching the sunset,person standing ocean seeing dark,0.53629714,0.5121441920598347
A race car driver is standing up and is fiercely pointing his hand at the sky,fight car driver standing horrify point hands ocean,0.6309538,0.532980176118704
A race car driver is standing up and pointing his hand at the sky,fight car driver standing point hands ocean,0.6484659,0.5250011852809361
A race car driver is sitting down and is motionless,fight car driver sit incompetent,0.6215763,0.4961102981316416
The person in the blue jacket is wearing a colorful helmet,person grey jacket vest color garb,0.67580736,0.4848227898279826
A person in a blue jacket is wearing a colorful helmet,person grey jacket vest color garb,0.7096224,0.47462189859814113
